,Date,Time,Rain(mm)
724,2021-07-30,00:40:00,3.6666666666666665
725,2021-07-30,00:50:00,6.5
726,2021-07-30,01:00:00,11.5
727,2021-07-30,01:10:00,19.166666666666668
728,2021-07-30,01:20:00,25.333333333333332
729,2021-07-30,01:30:00,30.0
730,2021-07-30,01:40:00,34.333333333333336
731,2021-07-30,01:50:00,38.166666666666664
732,2021-07-30,02:00:00,41.5
733,2021-07-30,02:10:00,42.5
734,2021-07-30,02:20:00,43.5
735,2021-07-30,02:30:00,44.5
736,2021-07-30,02:40:00,45.5
737,2021-07-30,02:50:00,46.666666666666664
738,2021-07-30,03:00:00,48.0
739,2021-07-30,03:10:00,3.6666666666666665
740,2021-07-30,03:20:00,7.166666666666667
741,2021-07-30,03:30:00,10.5
742,2021-07-30,03:40:00,11.5
743,2021-07-30,03:50:00,12.833333333333334
744,2021-07-30,04:00:00,14.5
745,2021-07-30,04:10:00,16.0
746,2021-07-30,04:20:00,17.5
747,2021-07-30,04:30:00,19.0
748,2021-07-30,04:40:00,20.333333333333332
749,2021-07-30,04:50:00,21.5
750,2021-07-30,05:00:00,22.5
751,2021-07-30,05:10:00,23.5
752,2021-07-30,05:20:00,24.333333333333332
753,2021-07-30,05:30:00,25.0
754,2021-07-30,05:40:00,25.666666666666668
755,2021-07-30,05:50:00,26.166666666666668
756,2021-07-30,06:00:00,26.5
757,2021-07-30,06:10:00,26.833333333333332
758,2021-07-30,06:20:00,27.166666666666668
759,2021-07-30,06:30:00,27.5
760,2021-07-30,06:40:00,27.833333333333332
761,2021-07-30,06:50:00,28.0
762,2021-07-30,07:00:00,28.0
763,2021-07-30,07:10:00,28.333333333333332
764,2021-07-30,07:20:00,28.5
765,2021-07-30,07:30:00,28.5
766,2021-07-30,07:40:00,28.5
767,2021-07-30,07:50:00,28.5
768,2021-07-30,08:00:00,28.5
769,2021-07-30,08:10:00,28.5
770,2021-07-30,08:20:00,28.5
771,2021-07-30,08:30:00,28.5
772,2021-07-30,08:40:00,28.5
773,2021-07-30,08:50:00,28.666666666666668
774,2021-07-30,09:00:00,29.0
775,2021-07-30,09:10:00,29.0
776,2021-07-30,09:20:00,29.0
777,2021-07-30,09:30:00,29.0
778,2021-07-30,09:40:00,29.0
779,2021-07-30,09:50:00,29.0
780,2021-07-30,10:00:00,29.0
781,2021-07-30,10:10:00,29.0
782,2021-07-30,10:20:00,29.0
783,2021-07-30,10:30:00,29.0
784,2021-07-30,10:40:00,29.0
785,2021-07-30,10:50:00,29.0
786,2021-07-30,11:00:00,29.0
787,2021-07-30,11:10:00,29.0
788,2021-07-30,11:20:00,29.0
789,2021-07-30,11:30:00,29.0
790,2021-07-30,11:40:00,29.0
791,2021-07-30,11:50:00,29.166666666666668
792,2021-07-30,12:00:00,29.5
793,2021-07-30,12:10:00,29.833333333333332
794,2021-07-30,12:20:00,30.166666666666668
795,2021-07-30,12:30:00,30.5
796,2021-07-30,12:40:00,30.5
797,2021-07-30,12:50:00,30.666666666666668
798,2021-07-30,13:00:00,31.0
799,2021-07-30,13:10:00,31.333333333333332
800,2021-07-30,13:20:00,31.5
801,2021-07-30,13:30:00,31.5
802,2021-07-30,13:40:00,31.5
803,2021-07-30,13:50:00,31.5
804,2021-07-30,14:00:00,31.5
805,2021-07-30,14:10:00,31.5
806,2021-07-30,14:20:00,31.5
807,2021-07-30,14:30:00,31.5
808,2021-07-30,14:40:00,31.5
809,2021-07-30,14:50:00,31.5
810,2021-07-30,15:00:00,31.5
811,2021-07-30,15:10:00,31.833333333333332
812,2021-07-30,15:20:00,32.5
813,2021-07-30,15:30:00,33.5
814,2021-07-30,15:40:00,37.166666666666664
815,2021-07-30,15:50:00,39.666666666666664
816,2021-07-30,16:00:00,41.0
817,2021-07-30,16:10:00,42.333333333333336
818,2021-07-30,16:20:00,43.166666666666664
819,2021-07-30,16:30:00,43.5
820,2021-07-30,16:40:00,43.5
821,2021-07-30,16:50:00,44.166666666666664
822,2021-07-30,17:00:00,45.5
823,2021-07-30,17:10:00,46.5
824,2021-07-30,17:20:00,47.166666666666664
825,2021-07-30,17:30:00,47.5
826,2021-07-30,17:40:00,48.5
827,2021-07-30,17:50:00,49.833333333333336
828,2021-07-30,18:00:00,51.5
829,2021-07-30,18:10:00,51.833333333333336
830,2021-07-30,18:20:00,52.0
831,2021-07-30,18:30:00,52.0
832,2021-07-30,18:40:00,52.0
833,2021-07-30,18:50:00,52.0
834,2021-07-30,19:00:00,52.0
835,2021-07-30,19:10:00,52.0
836,2021-07-30,19:20:00,52.0
837,2021-07-30,19:30:00,52.0
838,2021-07-30,19:40:00,52.0
839,2021-07-30,19:50:00,52.0
840,2021-07-30,20:00:00,52.0
841,2021-07-30,20:10:00,52.0
842,2021-07-30,20:20:00,52.0
843,2021-07-30,20:30:00,52.0
844,2021-07-30,20:40:00,52.0
845,2021-07-30,20:50:00,52.0
846,2021-07-30,21:00:00,52.0
847,2021-07-30,21:10:00,52.0
848,2021-07-30,21:20:00,52.0
849,2021-07-30,21:30:00,52.0
850,2021-07-30,21:40:00,52.0
851,2021-07-30,21:50:00,52.333333333333336
852,2021-07-30,22:00:00,53.0
853,2021-07-30,22:10:00,55.0
854,2021-07-30,22:20:00,56.5
855,2021-07-30,22:30:00,57.5
856,2021-07-30,22:40:00,57.5
857,2021-07-30,22:50:00,58.833333333333336
858,2021-07-30,23:00:00,61.5
859,2021-07-30,23:10:00,63.5
860,2021-07-30,23:20:00,64.66666666666667
861,2021-07-30,23:30:00,65.0
862,2021-07-30,23:40:00,65.66666666666667
863,2021-07-30,23:50:00,66.16666666666667
864,2021-07-31,00:00:00,66.5
865,2021-07-31,00:10:00,66.5
866,2021-07-31,00:20:00,66.66666666666667
867,2021-07-31,00:30:00,67.0
868,2021-07-31,00:40:00,67.33333333333333
869,2021-07-31,00:50:00,67.5
870,2021-07-31,01:00:00,67.5
871,2021-07-31,01:10:00,67.83333333333333
872,2021-07-31,01:20:00,68.16666666666667
873,2021-07-31,01:30:00,68.5
874,2021-07-31,01:40:00,68.5
875,2021-07-31,01:50:00,68.5
876,2021-07-31,02:00:00,68.5
877,2021-07-31,02:10:00,69.16666666666667
878,2021-07-31,02:20:00,69.66666666666667
879,2021-07-31,02:30:00,70.0
880,2021-07-31,02:40:00,70.0
881,2021-07-31,02:50:00,70.0
882,2021-07-31,03:00:00,70.0
883,2021-07-31,03:10:00,0.0
884,2021-07-31,03:20:00,0.16666666666666666
885,2021-07-31,03:30:00,0.5
886,2021-07-31,03:40:00,0.8333333333333333
887,2021-07-31,03:50:00,1.3333333333333333
888,2021-07-31,04:00:00,2.0
889,2021-07-31,04:10:00,3.666666666666667
890,2021-07-31,04:20:00,5.0
891,2021-07-31,04:30:00,6.0
892,2021-07-31,04:40:00,6.333333333333333
893,2021-07-31,04:50:00,6.833333333333333
894,2021-07-31,05:00:00,7.5
895,2021-07-31,05:10:00,7.5
896,2021-07-31,05:20:00,7.5
897,2021-07-31,05:30:00,7.5
898,2021-07-31,05:40:00,8.833333333333334
899,2021-07-31,05:50:00,9.666666666666666
900,2021-07-31,06:00:00,10.0
901,2021-07-31,06:10:00,10.0
902,2021-07-31,06:20:00,10.0
903,2021-07-31,06:30:00,10.0
904,2021-07-31,06:40:00,10.0
905,2021-07-31,06:50:00,10.0
906,2021-07-31,07:00:00,10.0
907,2021-07-31,07:10:00,10.0
908,2021-07-31,07:20:00,10.0
909,2021-07-31,07:30:00,10.0
910,2021-07-31,07:40:00,10.0
911,2021-07-31,07:50:00,10.0
912,2021-07-31,08:00:00,10.0
913,2021-07-31,08:10:00,10.0
914,2021-07-31,08:20:00,10.0
915,2021-07-31,08:30:00,10.0
916,2021-07-31,08:40:00,10.0
917,2021-07-31,08:50:00,10.0
918,2021-07-31,09:00:00,10.0
919,2021-07-31,09:10:00,10.0
920,2021-07-31,09:20:00,10.0
921,2021-07-31,09:30:00,10.0
922,2021-07-31,09:40:00,10.0
923,2021-07-31,09:50:00,10.0
924,2021-07-31,10:00:00,10.0
925,2021-07-31,10:10:00,10.0
926,2021-07-31,10:20:00,10.0
927,2021-07-31,10:30:00,10.0
928,2021-07-31,10:40:00,10.0
929,2021-07-31,10:50:00,10.0
930,2021-07-31,11:00:00,10.0
931,2021-07-31,11:10:00,12.0
932,2021-07-31,11:20:00,13.0
933,2021-07-31,11:30:00,13.0
934,2021-07-31,11:40:00,13.0
935,2021-07-31,11:50:00,13.0
936,2021-07-31,12:00:00,13.0
937,2021-07-31,12:10:00,13.0
938,2021-07-31,12:20:00,13.0
939,2021-07-31,12:30:00,13.0
940,2021-07-31,12:40:00,13.0
941,2021-07-31,12:50:00,13.0
942,2021-07-31,13:00:00,13.0
943,2021-07-31,13:10:00,13.0
944,2021-07-31,13:20:00,13.0
945,2021-07-31,13:30:00,13.0
946,2021-07-31,13:40:00,13.0
947,2021-07-31,13:50:00,13.0
948,2021-07-31,14:00:00,13.0
949,2021-07-31,14:10:00,13.0
950,2021-07-31,14:20:00,13.0
951,2021-07-31,14:30:00,13.0
952,2021-07-31,14:40:00,13.0
953,2021-07-31,14:50:00,13.0
954,2021-07-31,15:00:00,13.0
955,2021-07-31,15:10:00,13.0
956,2021-07-31,15:20:00,13.0
957,2021-07-31,15:30:00,13.0
958,2021-07-31,15:40:00,13.0
959,2021-07-31,15:50:00,13.0
960,2021-07-31,16:00:00,13.0
961,2021-07-31,16:10:00,13.0
962,2021-07-31,16:20:00,13.0
963,2021-07-31,16:30:00,13.0
964,2021-07-31,16:40:00,13.0
965,2021-07-31,16:50:00,13.0
966,2021-07-31,17:00:00,13.0
967,2021-07-31,17:10:00,13.0
968,2021-07-31,17:20:00,13.0
969,2021-07-31,17:30:00,13.0
970,2021-07-31,17:40:00,13.0
971,2021-07-31,17:50:00,13.0
972,2021-07-31,18:00:00,13.0
973,2021-07-31,18:10:00,13.0
974,2021-07-31,18:20:00,13.0
975,2021-07-31,18:30:00,13.0
976,2021-07-31,18:40:00,13.0
977,2021-07-31,18:50:00,13.0
978,2021-07-31,19:00:00,13.0
979,2021-07-31,19:10:00,13.0
980,2021-07-31,19:20:00,13.0
981,2021-07-31,19:30:00,13.0
982,2021-07-31,19:40:00,13.0
983,2021-07-31,19:50:00,13.0
984,2021-07-31,20:00:00,13.0
985,2021-07-31,20:10:00,13.0
986,2021-07-31,20:20:00,13.0
987,2021-07-31,20:30:00,13.0
988,2021-07-31,20:40:00,13.0
989,2021-07-31,20:50:00,13.0
990,2021-07-31,21:00:00,13.0
991,2021-07-31,21:10:00,13.0
992,2021-07-31,21:20:00,13.0
993,2021-07-31,21:30:00,13.0
994,2021-07-31,21:40:00,13.0
995,2021-07-31,21:50:00,13.0
996,2021-07-31,22:00:00,13.0
997,2021-07-31,22:10:00,13.0
998,2021-07-31,22:20:00,13.0
999,2021-07-31,22:30:00,13.0
1000,2021-07-31,22:40:00,13.0
1001,2021-07-31,22:50:00,13.166666666666666
1002,2021-07-31,23:00:00,13.5
1003,2021-07-31,23:10:00,13.5
1004,2021-07-31,23:20:00,13.5
1005,2021-07-31,23:30:00,13.5
1006,2021-07-31,23:40:00,14.833333333333334
1007,2021-07-31,23:50:00,16.833333333333332
1008,2021-08-01,00:00:00,19.5
1009,2021-08-01,00:10:00,19.833333333333332
1010,2021-08-01,00:20:00,20.166666666666668
1011,2021-08-01,00:30:00,20.5
1012,2021-08-01,00:40:00,20.833333333333332
1013,2021-08-01,00:50:00,21.333333333333332
1014,2021-08-01,01:00:00,22.0
1015,2021-08-01,01:10:00,22.666666666666668
1016,2021-08-01,01:20:00,23.333333333333332
1017,2021-08-01,01:30:00,24.0
1018,2021-08-01,01:40:00,24.0
1019,2021-08-01,01:50:00,24.0
1020,2021-08-01,02:00:00,24.0
1021,2021-08-01,02:10:00,24.0
1022,2021-08-01,02:20:00,24.0
1023,2021-08-01,02:30:00,24.0
1024,2021-08-01,02:40:00,24.0
1025,2021-08-01,02:50:00,24.0
1026,2021-08-01,03:00:00,24.0
1027,2021-08-01,03:10:00,0.0
1028,2021-08-01,03:20:00,0.0
1029,2021-08-01,03:30:00,0.0
1030,2021-08-01,03:40:00,0.0
1031,2021-08-01,03:50:00,0.0
1032,2021-08-01,04:00:00,0.0
1033,2021-08-01,04:10:00,0.0
1034,2021-08-01,04:20:00,0.0
1035,2021-08-01,04:30:00,0.0
1036,2021-08-01,04:40:00,0.0
1037,2021-08-01,04:50:00,0.16666666666666666
1038,2021-08-01,05:00:00,0.5
1039,2021-08-01,05:10:00,0.5
1040,2021-08-01,05:20:00,0.6666666666666666
1041,2021-08-01,05:30:00,1.0
1042,2021-08-01,05:40:00,1.0
1043,2021-08-01,05:50:00,1.0
1044,2021-08-01,06:00:00,1.0
1045,2021-08-01,06:10:00,1.0
1046,2021-08-01,06:20:00,1.0
1047,2021-08-01,06:30:00,1.0
1048,2021-08-01,06:40:00,1.0
1049,2021-08-01,06:50:00,1.0
1050,2021-08-01,07:00:00,1.0
1051,2021-08-01,07:10:00,1.0
1052,2021-08-01,07:20:00,1.0
1053,2021-08-01,07:30:00,1.0
1054,2021-08-01,07:40:00,1.0
1055,2021-08-01,07:50:00,1.3333333333333333
1056,2021-08-01,08:00:00,2.0
1057,2021-08-01,08:10:00,2.6666666666666665
1058,2021-08-01,08:20:00,3.1666666666666665
1059,2021-08-01,08:30:00,3.5
1060,2021-08-01,08:40:00,3.8333333333333335
1061,2021-08-01,08:50:00,4.0
1062,2021-08-01,09:00:00,4.0
1063,2021-08-01,09:10:00,4.0
1064,2021-08-01,09:20:00,4.0
1065,2021-08-01,09:30:00,4.0
1066,2021-08-01,09:40:00,4.0
1067,2021-08-01,09:50:00,4.0
1068,2021-08-01,10:00:00,4.0
1069,2021-08-01,10:10:00,4.0
1070,2021-08-01,10:20:00,4.0
1071,2021-08-01,10:30:00,4.0
1072,2021-08-01,10:40:00,4.0
1073,2021-08-01,10:50:00,4.0
1074,2021-08-01,11:00:00,4.0
1075,2021-08-01,11:10:00,4.0
1076,2021-08-01,11:20:00,4.166666666666667
1077,2021-08-01,11:30:00,4.5
1078,2021-08-01,11:40:00,4.5
1079,2021-08-01,11:50:00,4.5
1080,2021-08-01,12:00:00,4.5
1081,2021-08-01,12:10:00,4.5
1082,2021-08-01,12:20:00,4.5
1083,2021-08-01,12:30:00,4.5
1084,2021-08-01,12:40:00,4.5
1085,2021-08-01,12:50:00,4.5
1086,2021-08-01,13:00:00,4.5
1087,2021-08-01,13:10:00,4.5
1088,2021-08-01,13:20:00,4.666666666666667
1089,2021-08-01,13:30:00,5.0
1090,2021-08-01,13:40:00,5.0
1091,2021-08-01,13:50:00,5.0
1092,2021-08-01,14:00:00,5.0
1093,2021-08-01,14:10:00,5.0
1094,2021-08-01,14:20:00,5.333333333333333
1095,2021-08-01,14:30:00,6.0
1096,2021-08-01,14:40:00,6.0
1097,2021-08-01,14:50:00,6.5
1098,2021-08-01,15:00:00,7.5
1099,2021-08-01,15:10:00,8.5
1100,2021-08-01,15:20:00,9.5
1101,2021-08-01,15:30:00,10.5
1102,2021-08-01,15:40:00,11.5
1103,2021-08-01,15:50:00,12.5
1104,2021-08-01,16:00:00,13.5
1105,2021-08-01,16:10:00,14.5
1106,2021-08-01,16:20:00,15.333333333333334
1107,2021-08-01,16:30:00,16.0
1108,2021-08-01,16:40:00,16.666666666666668
1109,2021-08-01,16:50:00,17.333333333333332
1110,2021-08-01,17:00:00,18.0
1111,2021-08-01,17:10:00,19.0
1112,2021-08-01,17:20:00,20.166666666666668
1113,2021-08-01,17:30:00,21.5
1114,2021-08-01,17:40:00,22.5
1115,2021-08-01,17:50:00,23.666666666666668
1116,2021-08-01,18:00:00,25.0
1117,2021-08-01,18:10:00,26.666666666666668
1118,2021-08-01,18:20:00,28.0
1119,2021-08-01,18:30:00,29.0
1120,2021-08-01,18:40:00,29.666666666666668
1121,2021-08-01,18:50:00,30.166666666666668
1122,2021-08-01,19:00:00,30.5
1123,2021-08-01,19:10:00,31.166666666666668
1124,2021-08-01,19:20:00,31.5
1125,2021-08-01,19:30:00,31.5
1126,2021-08-01,19:40:00,31.833333333333332
1127,2021-08-01,19:50:00,32.0
1128,2021-08-01,20:00:00,32.0
1129,2021-08-01,20:10:00,32.0
1130,2021-08-01,20:20:00,32.0
1131,2021-08-01,20:30:00,32.0
1132,2021-08-01,20:40:00,32.666666666666664
1133,2021-08-01,20:50:00,34.0
1134,2021-08-01,21:00:00,36.0
1135,2021-08-01,21:10:00,37.333333333333336
1136,2021-08-01,21:20:00,38.5
1137,2021-08-01,21:30:00,39.5
1138,2021-08-01,21:40:00,39.833333333333336
1139,2021-08-01,21:50:00,40.166666666666664
1140,2021-08-01,22:00:00,40.5
1141,2021-08-01,22:10:00,40.5
1142,2021-08-01,22:20:00,40.5
1143,2021-08-01,22:30:00,40.5
1144,2021-08-01,22:40:00,40.833333333333336
1145,2021-08-01,22:50:00,41.166666666666664
1146,2021-08-01,23:00:00,41.5
1147,2021-08-01,23:10:00,41.5
1148,2021-08-01,23:20:00,41.666666666666664
1149,2021-08-01,23:30:00,42.0
1150,2021-08-01,23:40:00,42.666666666666664
1151,2021-08-01,23:50:00,43.666666666666664
1152,2021-08-02,00:00:00,45.0
1153,2021-08-02,00:10:00,45.333333333333336
1154,2021-08-02,00:20:00,45.666666666666664
1155,2021-08-02,00:30:00,46.0
1156,2021-08-02,00:40:00,46.0
1157,2021-08-02,00:50:00,46.666666666666664
1158,2021-08-02,01:00:00,48.0
1159,2021-08-02,01:10:00,50.333333333333336
1160,2021-08-02,01:20:00,52.833333333333336
1161,2021-08-02,01:30:00,55.5
1162,2021-08-02,01:40:00,56.166666666666664
1163,2021-08-02,01:50:00,56.666666666666664
1164,2021-08-02,02:00:00,57.0
1165,2021-08-02,02:10:00,57.666666666666664
1166,2021-08-02,02:20:00,58.333333333333336
1167,2021-08-02,02:30:00,59.0
1168,2021-08-02,02:40:00,59.666666666666664
1169,2021-08-02,02:50:00,61.0
1170,2021-08-02,03:00:00,63.0
1171,2021-08-02,03:10:00,1.3333333333333333
1172,2021-08-02,03:20:00,2.1666666666666665
1173,2021-08-02,03:30:00,2.5
1174,2021-08-02,03:40:00,2.5
1175,2021-08-02,03:50:00,2.6666666666666665
1176,2021-08-02,04:00:00,3.0
1177,2021-08-02,04:10:00,3.6666666666666665
1178,2021-08-02,04:20:00,4.166666666666667
1179,2021-08-02,04:30:00,4.5
1180,2021-08-02,04:40:00,5.5
1181,2021-08-02,04:50:00,6.5
1182,2021-08-02,05:00:00,7.5
1183,2021-08-02,05:10:00,8.833333333333334
1184,2021-08-02,05:20:00,10.166666666666666
1185,2021-08-02,05:30:00,11.5
1186,2021-08-02,05:40:00,13.166666666666666
1187,2021-08-02,05:50:00,14.666666666666666
1188,2021-08-02,06:00:00,16.0
1189,2021-08-02,06:10:00,16.333333333333332
1190,2021-08-02,06:20:00,16.666666666666668
1191,2021-08-02,06:30:00,17.0
1192,2021-08-02,06:40:00,17.333333333333332
1193,2021-08-02,06:50:00,18.333333333333332
1194,2021-08-02,07:00:00,20.0
1195,2021-08-02,07:10:00,20.666666666666668
1196,2021-08-02,07:20:00,21.333333333333332
1197,2021-08-02,07:30:00,22.0
1198,2021-08-02,07:40:00,23.0
1199,2021-08-02,07:50:00,24.5
1200,2021-08-02,08:00:00,26.5
1201,2021-08-02,08:10:00,27.5
1202,2021-08-02,08:20:00,28.833333333333332
1203,2021-08-02,08:30:00,30.5
1204,2021-08-02,08:40:00,31.166666666666668
1205,2021-08-02,08:50:00,32.0
1206,2021-08-02,09:00:00,33.0
1207,2021-08-02,09:10:00,33.333333333333336
1208,2021-08-02,09:20:00,34.0
1209,2021-08-02,09:30:00,35.0
1210,2021-08-02,09:40:00,36.333333333333336
1211,2021-08-02,09:50:00,37.833333333333336
1212,2021-08-02,10:00:00,39.5
1213,2021-08-02,10:10:00,41.166666666666664
1214,2021-08-02,10:20:00,42.833333333333336
1215,2021-08-02,10:30:00,44.5
1216,2021-08-02,10:40:00,45.833333333333336
1217,2021-08-02,10:50:00,47.166666666666664
1218,2021-08-02,11:00:00,48.5
1219,2021-08-02,11:10:00,49.833333333333336
1220,2021-08-02,11:20:00,50.666666666666664
1221,2021-08-02,11:30:00,51.0
1222,2021-08-02,11:40:00,51.666666666666664
1223,2021-08-02,11:50:00,52.5
1224,2021-08-02,12:00:00,53.5
1225,2021-08-02,12:10:00,54.833333333333336
1226,2021-08-02,12:20:00,55.833333333333336
1227,2021-08-02,12:30:00,56.5
1228,2021-08-02,12:40:00,57.5
1229,2021-08-02,12:50:00,58.5
1230,2021-08-02,13:00:00,59.5
1231,2021-08-02,13:10:00,61.166666666666664
1232,2021-08-02,13:20:00,62.5
1233,2021-08-02,13:30:00,63.5
1234,2021-08-02,13:40:00,64.16666666666667
1235,2021-08-02,13:50:00,65.33333333333333
1236,2021-08-02,14:00:00,67.0
1237,2021-08-02,14:10:00,68.0
1238,2021-08-02,14:20:00,68.83333333333333
1239,2021-08-02,14:30:00,69.5
1240,2021-08-02,14:40:00,70.16666666666667
1241,2021-08-02,14:50:00,70.83333333333333
1242,2021-08-02,15:00:00,71.5
1243,2021-08-02,15:10:00,71.83333333333333
1244,2021-08-02,15:20:00,72.5
1245,2021-08-02,15:30:00,73.5
1246,2021-08-02,15:40:00,74.16666666666667
1247,2021-08-02,15:50:00,75.0
1248,2021-08-02,16:00:00,76.0
1249,2021-08-02,16:10:00,76.33333333333333
1250,2021-08-02,16:20:00,76.83333333333333
1251,2021-08-02,16:30:00,77.5
1252,2021-08-02,16:40:00,78.5
1253,2021-08-02,16:50:00,79.5
1254,2021-08-02,17:00:00,80.5
1255,2021-08-02,17:10:00,81.5
1256,2021-08-02,17:20:00,82.5
1257,2021-08-02,17:30:00,83.5
1258,2021-08-02,17:40:00,84.5
1259,2021-08-02,17:50:00,85.33333333333333
1260,2021-08-02,18:00:00,86.0
1261,2021-08-02,18:10:00,86.33333333333333
1262,2021-08-02,18:20:00,86.83333333333333
1263,2021-08-02,18:30:00,87.5
1264,2021-08-02,18:40:00,87.83333333333333
1265,2021-08-02,18:50:00,88.33333333333333
1266,2021-08-02,19:00:00,89.0
1267,2021-08-02,19:10:00,90.66666666666667
1268,2021-08-02,19:20:00,92.66666666666667
1269,2021-08-02,19:30:00,95.0
1270,2021-08-02,19:40:00,96.0
1271,2021-08-02,19:50:00,96.83333333333333
1272,2021-08-02,20:00:00,97.5
1273,2021-08-02,20:10:00,98.16666666666667
1274,2021-08-02,20:20:00,98.5
1275,2021-08-02,20:30:00,98.5
1276,2021-08-02,20:40:00,99.16666666666667
1277,2021-08-02,20:50:00,99.83333333333333
1278,2021-08-02,21:00:00,100.5
1279,2021-08-02,21:10:00,101.16666666666667
1280,2021-08-02,21:20:00,102.0
1281,2021-08-02,21:30:00,103.0
1282,2021-08-02,21:40:00,103.66666666666667
1283,2021-08-02,21:50:00,104.0
1284,2021-08-02,22:00:00,104.0
1285,2021-08-02,22:10:00,104.33333333333333
1286,2021-08-02,22:20:00,104.5
1287,2021-08-02,22:30:00,104.5
1288,2021-08-02,22:40:00,104.83333333333333
1289,2021-08-02,22:50:00,105.33333333333333
1290,2021-08-02,23:00:00,106.0
1291,2021-08-02,23:10:00,106.66666666666667
1292,2021-08-02,23:20:00,107.33333333333333
1293,2021-08-02,23:30:00,108.0
1294,2021-08-02,23:40:00,109.0
1295,2021-08-02,23:50:00,109.66666666666667
1296,2021-08-03,00:00:00,110.0
1297,2021-08-03,00:10:00,110.66666666666667
1298,2021-08-03,00:20:00,111.5
1299,2021-08-03,00:30:00,112.5
1300,2021-08-03,00:40:00,113.16666666666667
1301,2021-08-03,00:50:00,113.83333333333333
1302,2021-08-03,01:00:00,114.5
1303,2021-08-03,01:10:00,115.16666666666667
1304,2021-08-03,01:20:00,115.66666666666667
1305,2021-08-03,01:30:00,116.0
1306,2021-08-03,01:40:00,116.33333333333333
1307,2021-08-03,01:50:00,116.83333333333333
1308,2021-08-03,02:00:00,117.5
1309,2021-08-03,02:10:00,118.16666666666667
1310,2021-08-03,02:20:00,118.66666666666667
1311,2021-08-03,02:30:00,119.0
1312,2021-08-03,02:40:00,119.33333333333333
1313,2021-08-03,02:50:00,119.66666666666667
1314,2021-08-03,03:00:00,120.0
1315,2021-08-03,03:10:00,0.3333333333333333
1316,2021-08-03,03:20:00,0.8333333333333333
1317,2021-08-03,03:30:00,1.5
1318,2021-08-03,03:40:00,2.833333333333333
1319,2021-08-03,03:50:00,3.833333333333333
1320,2021-08-03,04:00:00,4.5
1321,2021-08-03,04:10:00,5.166666666666667
1322,2021-08-03,04:20:00,5.833333333333333
1323,2021-08-03,04:30:00,6.5
1324,2021-08-03,04:40:00,6.5
1325,2021-08-03,04:50:00,6.666666666666667
1326,2021-08-03,05:00:00,7.0
1327,2021-08-03,05:10:00,7.0
1328,2021-08-03,05:20:00,7.0
1329,2021-08-03,05:30:00,7.0
1330,2021-08-03,05:40:00,8.333333333333334
1331,2021-08-03,05:50:00,9.333333333333334
1332,2021-08-03,06:00:00,10.0
1333,2021-08-03,06:10:00,10.333333333333334
1334,2021-08-03,06:20:00,10.5
1335,2021-08-03,06:30:00,10.5
1336,2021-08-03,06:40:00,10.833333333333334
1337,2021-08-03,06:50:00,11.333333333333334
1338,2021-08-03,07:00:00,12.0
1339,2021-08-03,07:10:00,13.0
1340,2021-08-03,07:20:00,13.666666666666666
1341,2021-08-03,07:30:00,14.0
1342,2021-08-03,07:40:00,14.0
1343,2021-08-03,07:50:00,14.0
1344,2021-08-03,08:00:00,14.0
1345,2021-08-03,08:10:00,14.333333333333334
1346,2021-08-03,08:20:00,15.0
1347,2021-08-03,08:30:00,16.0
1348,2021-08-03,08:40:00,17.0
1349,2021-08-03,08:50:00,17.666666666666668
1350,2021-08-03,09:00:00,18.0
1351,2021-08-03,09:10:00,18.333333333333332
1352,2021-08-03,09:20:00,18.833333333333332
1353,2021-08-03,09:30:00,19.5
1354,2021-08-03,09:40:00,19.833333333333332
1355,2021-08-03,09:50:00,20.5
1356,2021-08-03,10:00:00,21.5
1357,2021-08-03,10:10:00,21.5
1358,2021-08-03,10:20:00,21.5
1359,2021-08-03,10:30:00,21.5
1360,2021-08-03,10:40:00,21.833333333333332
1361,2021-08-03,10:50:00,22.0
1362,2021-08-03,11:00:00,22.0
1363,2021-08-03,11:10:00,22.0
1364,2021-08-03,11:20:00,22.0
1365,2021-08-03,11:30:00,22.0
1366,2021-08-03,11:40:00,22.0
1367,2021-08-03,11:50:00,22.0
1368,2021-08-03,12:00:00,22.0
1369,2021-08-03,12:10:00,22.0
1370,2021-08-03,12:20:00,22.0
1371,2021-08-03,12:30:00,22.0
1372,2021-08-03,12:40:00,22.0
1373,2021-08-03,12:50:00,22.0
1374,2021-08-03,13:00:00,22.0
1375,2021-08-03,13:10:00,22.0
1376,2021-08-03,13:20:00,22.0
1377,2021-08-03,13:30:00,22.0
1378,2021-08-03,13:40:00,22.0
1379,2021-08-03,13:50:00,22.0
1380,2021-08-03,14:00:00,22.0
1381,2021-08-03,14:10:00,22.333333333333332
1382,2021-08-03,14:20:00,22.666666666666668
1383,2021-08-03,14:30:00,23.0
1384,2021-08-03,14:40:00,23.0
1385,2021-08-03,14:50:00,23.0
1386,2021-08-03,15:00:00,23.0
1387,2021-08-03,15:10:00,23.0
1388,2021-08-03,15:20:00,23.0
1389,2021-08-03,15:30:00,23.0
1390,2021-08-03,15:40:00,23.0
1391,2021-08-03,15:50:00,23.0
1392,2021-08-03,16:00:00,23.0
1393,2021-08-03,16:10:00,23.0
1394,2021-08-03,16:20:00,23.0
1395,2021-08-03,16:30:00,23.0
1396,2021-08-03,16:40:00,23.0
1397,2021-08-03,16:50:00,23.0
