,Date,Time,Rain(mm)
721,2021-07-30,00:10:00,3.6666666666666665
722,2021-07-30,00:20:00,4.166666666666667
723,2021-07-30,00:30:00,4.5
724,2021-07-30,00:40:00,4.833333333333333
725,2021-07-30,00:50:00,5.0
726,2021-07-30,01:00:00,5.0
727,2021-07-30,01:10:00,5.0
728,2021-07-30,01:20:00,5.166666666666667
729,2021-07-30,01:30:00,5.5
730,2021-07-30,01:40:00,5.5
731,2021-07-30,01:50:00,5.666666666666667
732,2021-07-30,02:00:00,6.0
733,2021-07-30,02:10:00,6.333333333333333
734,2021-07-30,02:20:00,6.666666666666667
735,2021-07-30,02:30:00,7.0
736,2021-07-30,02:40:00,7.0
737,2021-07-30,02:50:00,7.166666666666667
738,2021-07-30,03:00:00,7.5
739,2021-07-30,03:10:00,2.6666666666666665
740,2021-07-30,03:20:00,2.833333333333333
741,2021-07-30,03:30:00,0.5
742,2021-07-30,03:40:00,0.8333333333333333
743,2021-07-30,03:50:00,0.9999999999999999
744,2021-07-30,04:00:00,1.0
745,2021-07-30,04:10:00,1.0
746,2021-07-30,04:20:00,1.1666666666666667
747,2021-07-30,04:30:00,1.5
748,2021-07-30,04:40:00,1.8333333333333333
749,2021-07-30,04:50:00,2.1666666666666665
750,2021-07-30,05:00:00,2.5
751,2021-07-30,05:10:00,2.8333333333333335
752,2021-07-30,05:20:00,3.1666666666666665
753,2021-07-30,05:30:00,3.5
754,2021-07-30,05:40:00,3.8333333333333335
755,2021-07-30,05:50:00,4.0
756,2021-07-30,06:00:00,4.0
757,2021-07-30,06:10:00,4.0
758,2021-07-30,06:20:00,4.0
759,2021-07-30,06:30:00,4.0
760,2021-07-30,06:40:00,4.0
761,2021-07-30,06:50:00,4.166666666666667
762,2021-07-30,07:00:00,4.5
763,2021-07-30,07:10:00,4.5
764,2021-07-30,07:20:00,4.5
765,2021-07-30,07:30:00,4.5
766,2021-07-30,07:40:00,4.5
767,2021-07-30,07:50:00,4.5
768,2021-07-30,08:00:00,4.5
769,2021-07-30,08:10:00,4.5
770,2021-07-30,08:20:00,4.5
771,2021-07-30,08:30:00,4.5
772,2021-07-30,08:40:00,4.5
773,2021-07-30,08:50:00,4.5
774,2021-07-30,09:00:00,4.5
775,2021-07-30,09:10:00,4.5
776,2021-07-30,09:20:00,4.5
777,2021-07-30,09:30:00,4.5
778,2021-07-30,09:40:00,4.5
779,2021-07-30,09:50:00,4.5
780,2021-07-30,10:00:00,4.5
781,2021-07-30,10:10:00,4.5
782,2021-07-30,10:20:00,4.5
783,2021-07-30,10:30:00,4.5
784,2021-07-30,10:40:00,4.5
785,2021-07-30,10:50:00,4.5
786,2021-07-30,11:00:00,4.5
787,2021-07-30,11:10:00,4.5
788,2021-07-30,11:20:00,4.5
789,2021-07-30,11:30:00,4.5
790,2021-07-30,11:40:00,4.5
791,2021-07-30,11:50:00,4.5
792,2021-07-30,12:00:00,4.5
793,2021-07-30,12:10:00,4.5
794,2021-07-30,12:20:00,4.5
795,2021-07-30,12:30:00,4.5
796,2021-07-30,12:40:00,4.5
797,2021-07-30,12:50:00,4.5
798,2021-07-30,13:00:00,4.5
799,2021-07-30,13:10:00,4.5
800,2021-07-30,13:20:00,4.5
801,2021-07-30,13:30:00,4.5
802,2021-07-30,13:40:00,4.5
803,2021-07-30,13:50:00,4.5
804,2021-07-30,14:00:00,4.5
805,2021-07-30,14:10:00,4.5
806,2021-07-30,14:20:00,4.5
807,2021-07-30,14:30:00,4.5
808,2021-07-30,14:40:00,4.833333333333333
809,2021-07-30,14:50:00,5.0
810,2021-07-30,15:00:00,5.0
811,2021-07-30,15:10:00,5.0
812,2021-07-30,15:20:00,5.166666666666667
813,2021-07-30,15:30:00,5.5
814,2021-07-30,15:40:00,5.5
815,2021-07-30,15:50:00,5.5
816,2021-07-30,16:00:00,5.5
817,2021-07-30,16:10:00,5.5
818,2021-07-30,16:20:00,5.5
819,2021-07-30,16:30:00,5.5
820,2021-07-30,16:40:00,5.5
821,2021-07-30,16:50:00,7.333333333333333
822,2021-07-30,17:00:00,11.0
823,2021-07-30,17:10:00,15.666666666666668
824,2021-07-30,17:20:00,18.5
825,2021-07-30,17:30:00,19.5
826,2021-07-30,17:40:00,20.166666666666668
827,2021-07-30,17:50:00,20.5
828,2021-07-30,18:00:00,20.5
829,2021-07-30,18:10:00,20.833333333333332
830,2021-07-30,18:20:00,21.0
831,2021-07-30,18:30:00,21.0
832,2021-07-30,18:40:00,21.333333333333332
833,2021-07-30,18:50:00,21.5
834,2021-07-30,19:00:00,21.5
835,2021-07-30,19:10:00,21.5
836,2021-07-30,19:20:00,21.5
837,2021-07-30,19:30:00,21.5
838,2021-07-30,19:40:00,21.5
839,2021-07-30,19:50:00,21.5
840,2021-07-30,20:00:00,21.5
841,2021-07-30,20:10:00,21.5
842,2021-07-30,20:20:00,21.5
843,2021-07-30,20:30:00,21.5
844,2021-07-30,20:40:00,21.5
845,2021-07-30,20:50:00,21.5
846,2021-07-30,21:00:00,21.5
847,2021-07-30,21:10:00,21.5
848,2021-07-30,21:20:00,21.5
849,2021-07-30,21:30:00,21.5
850,2021-07-30,21:40:00,21.5
851,2021-07-30,21:50:00,21.5
852,2021-07-30,22:00:00,21.5
853,2021-07-30,22:10:00,21.5
854,2021-07-30,22:20:00,21.5
855,2021-07-30,22:30:00,21.5
856,2021-07-30,22:40:00,21.5
857,2021-07-30,22:50:00,21.5
858,2021-07-30,23:00:00,21.5
859,2021-07-30,23:10:00,21.5
860,2021-07-30,23:20:00,21.5
861,2021-07-30,23:30:00,21.5
862,2021-07-30,23:40:00,21.5
863,2021-07-30,23:50:00,21.5
864,2021-07-31,00:00:00,21.5
865,2021-07-31,00:10:00,21.5
866,2021-07-31,00:20:00,21.5
867,2021-07-31,00:30:00,21.5
868,2021-07-31,00:40:00,21.5
869,2021-07-31,00:50:00,21.5
870,2021-07-31,01:00:00,21.5
871,2021-07-31,01:10:00,21.833333333333332
872,2021-07-31,01:20:00,22.0
873,2021-07-31,01:30:00,22.0
874,2021-07-31,01:40:00,22.0
875,2021-07-31,01:50:00,22.0
876,2021-07-31,02:00:00,22.0
877,2021-07-31,02:10:00,22.0
878,2021-07-31,02:20:00,22.0
879,2021-07-31,02:30:00,22.0
880,2021-07-31,02:40:00,22.0
881,2021-07-31,02:50:00,22.0
882,2021-07-31,03:00:00,22.0
883,2021-07-31,03:10:00,0.0
884,2021-07-31,03:20:00,0.16666666666666666
885,2021-07-31,03:30:00,0.5
886,2021-07-31,03:40:00,0.5
887,2021-07-31,03:50:00,0.5
888,2021-07-31,04:00:00,0.5
889,2021-07-31,04:10:00,0.5
890,2021-07-31,04:20:00,0.5
891,2021-07-31,04:30:00,0.5
892,2021-07-31,04:40:00,0.5
893,2021-07-31,04:50:00,0.5
894,2021-07-31,05:00:00,0.5
895,2021-07-31,05:10:00,0.5
896,2021-07-31,05:20:00,0.5
897,2021-07-31,05:30:00,0.5
898,2021-07-31,05:40:00,0.5
899,2021-07-31,05:50:00,0.5
900,2021-07-31,06:00:00,0.5
901,2021-07-31,06:10:00,0.5
902,2021-07-31,06:20:00,0.5
903,2021-07-31,06:30:00,0.5
904,2021-07-31,06:40:00,0.5
905,2021-07-31,06:50:00,0.5
906,2021-07-31,07:00:00,0.5
907,2021-07-31,07:10:00,0.5
908,2021-07-31,07:20:00,0.5
909,2021-07-31,07:30:00,0.5
910,2021-07-31,07:40:00,0.5
911,2021-07-31,07:50:00,0.5
912,2021-07-31,08:00:00,0.5
913,2021-07-31,08:10:00,0.5
914,2021-07-31,08:20:00,0.5
915,2021-07-31,08:30:00,0.5
916,2021-07-31,08:40:00,0.5
917,2021-07-31,08:50:00,0.5
918,2021-07-31,09:00:00,0.5
919,2021-07-31,09:10:00,0.5
920,2021-07-31,09:20:00,0.5
921,2021-07-31,09:30:00,0.5
922,2021-07-31,09:40:00,0.5
923,2021-07-31,09:50:00,0.5
924,2021-07-31,10:00:00,0.5
925,2021-07-31,10:10:00,0.5
926,2021-07-31,10:20:00,0.5
927,2021-07-31,10:30:00,0.5
928,2021-07-31,10:40:00,0.5
929,2021-07-31,10:50:00,0.5
930,2021-07-31,11:00:00,0.5
931,2021-07-31,11:10:00,0.5
932,2021-07-31,11:20:00,0.5
933,2021-07-31,11:30:00,0.5
934,2021-07-31,11:40:00,0.5
935,2021-07-31,11:50:00,0.5
936,2021-07-31,12:00:00,0.5
937,2021-07-31,12:10:00,0.5
938,2021-07-31,12:20:00,0.5
939,2021-07-31,12:30:00,0.5
940,2021-07-31,12:40:00,0.5
941,2021-07-31,12:50:00,0.5
942,2021-07-31,13:00:00,0.5
943,2021-07-31,13:10:00,0.5
944,2021-07-31,13:20:00,0.5
945,2021-07-31,13:30:00,0.5
946,2021-07-31,13:40:00,0.5
947,2021-07-31,13:50:00,0.5
948,2021-07-31,14:00:00,0.5
949,2021-07-31,14:10:00,0.5
950,2021-07-31,14:20:00,0.5
951,2021-07-31,14:30:00,0.5
952,2021-07-31,14:40:00,0.5
953,2021-07-31,14:50:00,0.5
954,2021-07-31,15:00:00,0.5
955,2021-07-31,15:10:00,0.5
956,2021-07-31,15:20:00,0.5
957,2021-07-31,15:30:00,0.5
958,2021-07-31,15:40:00,0.5
959,2021-07-31,15:50:00,0.5
960,2021-07-31,16:00:00,0.5
961,2021-07-31,16:10:00,0.5
962,2021-07-31,16:20:00,0.5
963,2021-07-31,16:30:00,0.5
964,2021-07-31,16:40:00,0.5
965,2021-07-31,16:50:00,0.6666666666666666
966,2021-07-31,17:00:00,1.0
967,2021-07-31,17:10:00,1.0
968,2021-07-31,17:20:00,1.0
969,2021-07-31,17:30:00,1.0
970,2021-07-31,17:40:00,1.0
971,2021-07-31,17:50:00,1.0
972,2021-07-31,18:00:00,1.0
973,2021-07-31,18:10:00,1.0
974,2021-07-31,18:20:00,1.0
975,2021-07-31,18:30:00,1.0
976,2021-07-31,18:40:00,1.0
977,2021-07-31,18:50:00,1.0
978,2021-07-31,19:00:00,1.0
979,2021-07-31,19:10:00,1.0
980,2021-07-31,19:20:00,1.0
981,2021-07-31,19:30:00,1.0
982,2021-07-31,19:40:00,1.3333333333333333
983,2021-07-31,19:50:00,1.5
984,2021-07-31,20:00:00,1.5
985,2021-07-31,20:10:00,1.5
986,2021-07-31,20:20:00,1.5
987,2021-07-31,20:30:00,1.5
988,2021-07-31,20:40:00,1.5
989,2021-07-31,20:50:00,1.5
990,2021-07-31,21:00:00,1.5
991,2021-07-31,21:10:00,1.5
992,2021-07-31,21:20:00,1.5
993,2021-07-31,21:30:00,1.5
994,2021-07-31,21:40:00,1.8333333333333333
995,2021-07-31,21:50:00,2.0
996,2021-07-31,22:00:00,2.0
997,2021-07-31,22:10:00,2.3333333333333335
998,2021-07-31,22:20:00,2.5
999,2021-07-31,22:30:00,2.5
1000,2021-07-31,22:40:00,3.1666666666666665
1001,2021-07-31,22:50:00,3.8333333333333335
1002,2021-07-31,23:00:00,4.5
1003,2021-07-31,23:10:00,6.166666666666667
1004,2021-07-31,23:20:00,7.5
1005,2021-07-31,23:30:00,8.5
1006,2021-07-31,23:40:00,9.5
1007,2021-07-31,23:50:00,10.166666666666666
1008,2021-08-01,00:00:00,10.5
1009,2021-08-01,00:10:00,10.833333333333334
1010,2021-08-01,00:20:00,11.166666666666666
1011,2021-08-01,00:30:00,11.5
1012,2021-08-01,00:40:00,12.166666666666666
1013,2021-08-01,00:50:00,13.0
1014,2021-08-01,01:00:00,14.0
1015,2021-08-01,01:10:00,15.0
1016,2021-08-01,01:20:00,15.833333333333334
1017,2021-08-01,01:30:00,16.5
1018,2021-08-01,01:40:00,17.5
1019,2021-08-01,01:50:00,18.666666666666668
1020,2021-08-01,02:00:00,20.0
1021,2021-08-01,02:10:00,21.0
1022,2021-08-01,02:20:00,21.833333333333332
1023,2021-08-01,02:30:00,22.5
1024,2021-08-01,02:40:00,22.5
1025,2021-08-01,02:50:00,22.5
1026,2021-08-01,03:00:00,22.5
1027,2021-08-01,03:10:00,0.0
1028,2021-08-01,03:20:00,0.0
1029,2021-08-01,03:30:00,0.0
1030,2021-08-01,03:40:00,0.0
1031,2021-08-01,03:50:00,0.0
1032,2021-08-01,04:00:00,0.0
1033,2021-08-01,04:10:00,0.0
1034,2021-08-01,04:20:00,0.0
1035,2021-08-01,04:30:00,0.0
1036,2021-08-01,04:40:00,0.0
1037,2021-08-01,04:50:00,0.0
1038,2021-08-01,05:00:00,0.0
1039,2021-08-01,05:10:00,0.0
1040,2021-08-01,05:20:00,0.16666666666666666
1041,2021-08-01,05:30:00,0.5
1042,2021-08-01,05:40:00,0.5
1043,2021-08-01,05:50:00,0.5
1044,2021-08-01,06:00:00,0.5
1045,2021-08-01,06:10:00,0.8333333333333333
1046,2021-08-01,06:20:00,0.9999999999999999
1047,2021-08-01,06:30:00,1.0
1048,2021-08-01,06:40:00,1.0
1049,2021-08-01,06:50:00,1.1666666666666667
1050,2021-08-01,07:00:00,1.5
1051,2021-08-01,07:10:00,1.5
1052,2021-08-01,07:20:00,1.5
1053,2021-08-01,07:30:00,1.5
1054,2021-08-01,07:40:00,1.5
1055,2021-08-01,07:50:00,1.6666666666666667
1056,2021-08-01,08:00:00,2.0
1057,2021-08-01,08:10:00,2.3333333333333335
1058,2021-08-01,08:20:00,2.6666666666666665
1059,2021-08-01,08:30:00,3.0
1060,2021-08-01,08:40:00,3.0
1061,2021-08-01,08:50:00,3.1666666666666665
1062,2021-08-01,09:00:00,3.5
1063,2021-08-01,09:10:00,3.5
1064,2021-08-01,09:20:00,3.5
1065,2021-08-01,09:30:00,3.5
1066,2021-08-01,09:40:00,3.8333333333333335
1067,2021-08-01,09:50:00,4.0
1068,2021-08-01,10:00:00,4.0
1069,2021-08-01,10:10:00,4.0
1070,2021-08-01,10:20:00,4.166666666666667
1071,2021-08-01,10:30:00,4.5
1072,2021-08-01,10:40:00,4.5
1073,2021-08-01,10:50:00,4.5
1074,2021-08-01,11:00:00,4.5
1075,2021-08-01,11:10:00,4.5
1076,2021-08-01,11:20:00,4.5
1077,2021-08-01,11:30:00,4.5
1078,2021-08-01,11:40:00,4.5
1079,2021-08-01,11:50:00,4.5
1080,2021-08-01,12:00:00,4.5
1081,2021-08-01,12:10:00,4.5
1082,2021-08-01,12:20:00,4.5
1083,2021-08-01,12:30:00,4.5
1084,2021-08-01,12:40:00,4.5
1085,2021-08-01,12:50:00,4.5
1086,2021-08-01,13:00:00,4.5
1087,2021-08-01,13:10:00,4.5
1088,2021-08-01,13:20:00,4.666666666666667
1089,2021-08-01,13:30:00,5.0
1090,2021-08-01,13:40:00,5.0
1091,2021-08-01,13:50:00,5.0
1092,2021-08-01,14:00:00,5.0
1093,2021-08-01,14:10:00,5.0
1094,2021-08-01,14:20:00,5.166666666666667
1095,2021-08-01,14:30:00,5.5
1096,2021-08-01,14:40:00,5.833333333333333
1097,2021-08-01,14:50:00,6.166666666666667
1098,2021-08-01,15:00:00,6.5
1099,2021-08-01,15:10:00,6.5
1100,2021-08-01,15:20:00,6.5
1101,2021-08-01,15:30:00,6.5
1102,2021-08-01,15:40:00,6.5
1103,2021-08-01,15:50:00,6.666666666666667
1104,2021-08-01,16:00:00,7.0
1105,2021-08-01,16:10:00,7.0
1106,2021-08-01,16:20:00,7.166666666666667
1107,2021-08-01,16:30:00,7.5
1108,2021-08-01,16:40:00,7.833333333333333
1109,2021-08-01,16:50:00,8.166666666666666
1110,2021-08-01,17:00:00,8.5
1111,2021-08-01,17:10:00,9.166666666666666
1112,2021-08-01,17:20:00,9.666666666666666
1113,2021-08-01,17:30:00,10.0
1114,2021-08-01,17:40:00,10.666666666666666
1115,2021-08-01,17:50:00,11.333333333333334
1116,2021-08-01,18:00:00,12.0
1117,2021-08-01,18:10:00,13.0
1118,2021-08-01,18:20:00,14.0
1119,2021-08-01,18:30:00,15.0
1120,2021-08-01,18:40:00,16.0
1121,2021-08-01,18:50:00,17.0
1122,2021-08-01,19:00:00,18.0
1123,2021-08-01,19:10:00,18.666666666666668
1124,2021-08-01,19:20:00,19.166666666666668
1125,2021-08-01,19:30:00,19.5
1126,2021-08-01,19:40:00,20.166666666666668
1127,2021-08-01,19:50:00,20.833333333333332
1128,2021-08-01,20:00:00,21.5
1129,2021-08-01,20:10:00,22.5
1130,2021-08-01,20:20:00,23.333333333333332
1131,2021-08-01,20:30:00,24.0
1132,2021-08-01,20:40:00,24.666666666666668
1133,2021-08-01,20:50:00,25.5
1134,2021-08-01,21:00:00,26.5
1135,2021-08-01,21:10:00,27.166666666666668
1136,2021-08-01,21:20:00,27.833333333333332
1137,2021-08-01,21:30:00,28.5
1138,2021-08-01,21:40:00,29.166666666666668
1139,2021-08-01,21:50:00,29.833333333333332
1140,2021-08-01,22:00:00,30.5
1141,2021-08-01,22:10:00,31.833333333333332
1142,2021-08-01,22:20:00,32.833333333333336
1143,2021-08-01,22:30:00,33.5
1144,2021-08-01,22:40:00,34.166666666666664
1145,2021-08-01,22:50:00,34.833333333333336
1146,2021-08-01,23:00:00,35.5
1147,2021-08-01,23:10:00,36.5
1148,2021-08-01,23:20:00,37.333333333333336
1149,2021-08-01,23:30:00,38.0
1150,2021-08-01,23:40:00,38.666666666666664
1151,2021-08-01,23:50:00,39.333333333333336
1152,2021-08-02,00:00:00,40.0
1153,2021-08-02,00:10:00,40.333333333333336
1154,2021-08-02,00:20:00,40.666666666666664
1155,2021-08-02,00:30:00,41.0
1156,2021-08-02,00:40:00,41.333333333333336
1157,2021-08-02,00:50:00,41.833333333333336
1158,2021-08-02,01:00:00,42.5
1159,2021-08-02,01:10:00,44.166666666666664
1160,2021-08-02,01:20:00,46.166666666666664
1161,2021-08-02,01:30:00,48.5
1162,2021-08-02,01:40:00,49.166666666666664
1163,2021-08-02,01:50:00,50.333333333333336
1164,2021-08-02,02:00:00,52.0
1165,2021-08-02,02:10:00,53.333333333333336
1166,2021-08-02,02:20:00,54.666666666666664
1167,2021-08-02,02:30:00,56.0
1168,2021-08-02,02:40:00,56.666666666666664
1169,2021-08-02,02:50:00,57.333333333333336
1170,2021-08-02,03:00:00,58.0
1171,2021-08-02,03:10:00,1.0
1172,2021-08-02,03:20:00,1.8333333333333333
1173,2021-08-02,03:30:00,2.5
1174,2021-08-02,03:40:00,4.166666666666667
1175,2021-08-02,03:50:00,5.5
1176,2021-08-02,04:00:00,6.5
1177,2021-08-02,04:10:00,7.5
1178,2021-08-02,04:20:00,8.333333333333334
1179,2021-08-02,04:30:00,9.0
1180,2021-08-02,04:40:00,10.0
1181,2021-08-02,04:50:00,10.666666666666666
1182,2021-08-02,05:00:00,11.0
1183,2021-08-02,05:10:00,11.666666666666666
1184,2021-08-02,05:20:00,12.333333333333334
1185,2021-08-02,05:30:00,13.0
1186,2021-08-02,05:40:00,13.666666666666666
1187,2021-08-02,05:50:00,14.5
1188,2021-08-02,06:00:00,15.5
1189,2021-08-02,06:10:00,16.5
1190,2021-08-02,06:20:00,17.666666666666668
1191,2021-08-02,06:30:00,19.0
1192,2021-08-02,06:40:00,20.666666666666668
1193,2021-08-02,06:50:00,23.0
1194,2021-08-02,07:00:00,26.0
1195,2021-08-02,07:10:00,27.666666666666668
1196,2021-08-02,07:20:00,28.666666666666668
1197,2021-08-02,07:30:00,29.0
1198,2021-08-02,07:40:00,29.0
1199,2021-08-02,07:50:00,29.0
1200,2021-08-02,08:00:00,29.0
1201,2021-08-02,08:10:00,29.666666666666668
1202,2021-08-02,08:20:00,30.666666666666668
1203,2021-08-02,08:30:00,32.0
1204,2021-08-02,08:40:00,32.666666666666664
1205,2021-08-02,08:50:00,33.0
1206,2021-08-02,09:00:00,33.0
1207,2021-08-02,09:10:00,33.333333333333336
1208,2021-08-02,09:20:00,33.833333333333336
1209,2021-08-02,09:30:00,34.5
1210,2021-08-02,09:40:00,35.833333333333336
1211,2021-08-02,09:50:00,36.833333333333336
1212,2021-08-02,10:00:00,37.5
1213,2021-08-02,10:10:00,39.5
1214,2021-08-02,10:20:00,41.166666666666664
1215,2021-08-02,10:30:00,42.5
1216,2021-08-02,10:40:00,43.833333333333336
1217,2021-08-02,10:50:00,44.833333333333336
1218,2021-08-02,11:00:00,45.5
1219,2021-08-02,11:10:00,46.166666666666664
1220,2021-08-02,11:20:00,46.833333333333336
1221,2021-08-02,11:30:00,47.5
1222,2021-08-02,11:40:00,47.833333333333336
1223,2021-08-02,11:50:00,48.166666666666664
1224,2021-08-02,12:00:00,48.5
1225,2021-08-02,12:10:00,49.5
1226,2021-08-02,12:20:00,50.5
1227,2021-08-02,12:30:00,51.5
1228,2021-08-02,12:40:00,52.166666666666664
1229,2021-08-02,12:50:00,52.666666666666664
1230,2021-08-02,13:00:00,53.0
1231,2021-08-02,13:10:00,53.0
1232,2021-08-02,13:20:00,53.0
1233,2021-08-02,13:30:00,53.0
1234,2021-08-02,13:40:00,53.333333333333336
1235,2021-08-02,13:50:00,53.5
1236,2021-08-02,14:00:00,53.5
1237,2021-08-02,14:10:00,53.5
1238,2021-08-02,14:20:00,53.5
1239,2021-08-02,14:30:00,53.5
1240,2021-08-02,14:40:00,53.833333333333336
1241,2021-08-02,14:50:00,54.0
1242,2021-08-02,15:00:00,54.0
1243,2021-08-02,15:10:00,54.0
1244,2021-08-02,15:20:00,54.0
1245,2021-08-02,15:30:00,54.0
1246,2021-08-02,15:40:00,54.0
1247,2021-08-02,15:50:00,54.0
1248,2021-08-02,16:00:00,54.0
1249,2021-08-02,16:10:00,54.0
1250,2021-08-02,16:20:00,54.0
1251,2021-08-02,16:30:00,54.0
1252,2021-08-02,16:40:00,54.0
1253,2021-08-02,16:50:00,54.0
1254,2021-08-02,17:00:00,54.0
1255,2021-08-02,17:10:00,54.0
1256,2021-08-02,17:20:00,54.0
1257,2021-08-02,17:30:00,54.0
1258,2021-08-02,17:40:00,54.0
1259,2021-08-02,17:50:00,54.166666666666664
1260,2021-08-02,18:00:00,54.5
1261,2021-08-02,18:10:00,54.833333333333336
1262,2021-08-02,18:20:00,55.333333333333336
1263,2021-08-02,18:30:00,56.0
1264,2021-08-02,18:40:00,57.0
1265,2021-08-02,18:50:00,58.0
1266,2021-08-02,19:00:00,59.0
1267,2021-08-02,19:10:00,59.333333333333336
1268,2021-08-02,19:20:00,59.833333333333336
1269,2021-08-02,19:30:00,60.5
1270,2021-08-02,19:40:00,61.166666666666664
1271,2021-08-02,19:50:00,61.666666666666664
1272,2021-08-02,20:00:00,62.0
1273,2021-08-02,20:10:00,62.333333333333336
1274,2021-08-02,20:20:00,62.666666666666664
1275,2021-08-02,20:30:00,63.0
1276,2021-08-02,20:40:00,63.666666666666664
1277,2021-08-02,20:50:00,64.16666666666667
1278,2021-08-02,21:00:00,64.5
1279,2021-08-02,21:10:00,64.5
1280,2021-08-02,21:20:00,64.66666666666667
1281,2021-08-02,21:30:00,65.0
1282,2021-08-02,21:40:00,65.33333333333333
1283,2021-08-02,21:50:00,65.5
1284,2021-08-02,22:00:00,65.5
1285,2021-08-02,22:10:00,65.83333333333333
1286,2021-08-02,22:20:00,66.0
1287,2021-08-02,22:30:00,66.0
1288,2021-08-02,22:40:00,66.33333333333333
1289,2021-08-02,22:50:00,66.5
1290,2021-08-02,23:00:00,66.5
1291,2021-08-02,23:10:00,66.83333333333333
1292,2021-08-02,23:20:00,67.16666666666667
1293,2021-08-02,23:30:00,67.5
1294,2021-08-02,23:40:00,68.16666666666667
1295,2021-08-02,23:50:00,69.0
1296,2021-08-03,00:00:00,70.0
1297,2021-08-03,00:10:00,70.33333333333333
1298,2021-08-03,00:20:00,70.66666666666667
1299,2021-08-03,00:30:00,71.0
1300,2021-08-03,00:40:00,71.33333333333333
1301,2021-08-03,00:50:00,72.0
1302,2021-08-03,01:00:00,73.0
1303,2021-08-03,01:10:00,74.0
1304,2021-08-03,01:20:00,74.83333333333333
1305,2021-08-03,01:30:00,75.5
1306,2021-08-03,01:40:00,75.5
1307,2021-08-03,01:50:00,75.66666666666667
1308,2021-08-03,02:00:00,76.0
1309,2021-08-03,02:10:00,76.0
1310,2021-08-03,02:20:00,76.16666666666667
1311,2021-08-03,02:30:00,76.5
1312,2021-08-03,02:40:00,76.5
1313,2021-08-03,02:50:00,76.66666666666667
1314,2021-08-03,03:00:00,77.0
1315,2021-08-03,03:10:00,0.3333333333333333
1316,2021-08-03,03:20:00,0.8333333333333333
1317,2021-08-03,03:30:00,1.5
1318,2021-08-03,03:40:00,1.8333333333333333
1319,2021-08-03,03:50:00,2.5
1320,2021-08-03,04:00:00,3.5
1321,2021-08-03,04:10:00,6.166666666666666
1322,2021-08-03,04:20:00,8.166666666666666
1323,2021-08-03,04:30:00,9.5
1324,2021-08-03,04:40:00,10.166666666666666
1325,2021-08-03,04:50:00,10.666666666666666
1326,2021-08-03,05:00:00,11.0
1327,2021-08-03,05:10:00,11.0
1328,2021-08-03,05:20:00,11.166666666666666
1329,2021-08-03,05:30:00,11.5
1330,2021-08-03,05:40:00,11.833333333333334
1331,2021-08-03,05:50:00,12.0
1332,2021-08-03,06:00:00,12.0
1333,2021-08-03,06:10:00,12.333333333333334
1334,2021-08-03,06:20:00,12.5
1335,2021-08-03,06:30:00,12.5
1336,2021-08-03,06:40:00,12.5
1337,2021-08-03,06:50:00,12.5
1338,2021-08-03,07:00:00,12.5
1339,2021-08-03,07:10:00,12.5
1340,2021-08-03,07:20:00,12.5
1341,2021-08-03,07:30:00,12.5
1342,2021-08-03,07:40:00,12.833333333333334
1343,2021-08-03,07:50:00,13.0
1344,2021-08-03,08:00:00,13.0
1345,2021-08-03,08:10:00,13.0
1346,2021-08-03,08:20:00,13.166666666666666
1347,2021-08-03,08:30:00,13.5
1348,2021-08-03,08:40:00,13.833333333333334
1349,2021-08-03,08:50:00,14.0
1350,2021-08-03,09:00:00,14.0
1351,2021-08-03,09:10:00,14.0
1352,2021-08-03,09:20:00,14.166666666666666
1353,2021-08-03,09:30:00,14.5
1354,2021-08-03,09:40:00,14.5
1355,2021-08-03,09:50:00,14.5
1356,2021-08-03,10:00:00,14.5
1357,2021-08-03,10:10:00,14.5
1358,2021-08-03,10:20:00,14.5
1359,2021-08-03,10:30:00,14.5
1360,2021-08-03,10:40:00,15.166666666666666
1361,2021-08-03,10:50:00,15.666666666666666
1362,2021-08-03,11:00:00,16.0
1363,2021-08-03,11:10:00,16.0
1364,2021-08-03,11:20:00,16.0
1365,2021-08-03,11:30:00,16.0
1366,2021-08-03,11:40:00,16.333333333333332
1367,2021-08-03,11:50:00,16.666666666666668
1368,2021-08-03,12:00:00,17.0
1369,2021-08-03,12:10:00,17.333333333333332
1370,2021-08-03,12:20:00,17.5
1371,2021-08-03,12:30:00,17.5
1372,2021-08-03,12:40:00,17.833333333333332
1373,2021-08-03,12:50:00,18.166666666666668
1374,2021-08-03,13:00:00,18.5
1375,2021-08-03,13:10:00,18.5
1376,2021-08-03,13:20:00,18.5
1377,2021-08-03,13:30:00,18.5
1378,2021-08-03,13:40:00,18.5
1379,2021-08-03,13:50:00,18.5
1380,2021-08-03,14:00:00,18.5
1381,2021-08-03,14:10:00,18.5
1382,2021-08-03,14:20:00,18.666666666666668
1383,2021-08-03,14:30:00,19.0
1384,2021-08-03,14:40:00,19.0
1385,2021-08-03,14:50:00,19.0
1386,2021-08-03,15:00:00,19.0
1387,2021-08-03,15:10:00,19.0
1388,2021-08-03,15:20:00,19.0
1389,2021-08-03,15:30:00,19.0
1390,2021-08-03,15:40:00,19.0
1391,2021-08-03,15:50:00,19.0
1392,2021-08-03,16:00:00,19.0
1393,2021-08-03,16:10:00,19.0
1394,2021-08-03,16:20:00,19.0
1395,2021-08-03,16:30:00,19.0
1396,2021-08-03,16:40:00,19.0
1397,2021-08-03,16:50:00,19.0
